status,founded_at,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_AUS,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other,isClosed,active_days
operating,2006,1.8055749737853897,15821666.948402228,2.0,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,1998,1.8055749737853897,15821666.948402228,1.0,9.0,44.9537029,-93.0899578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19710.0
operating,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,42.4792618,-71.1522765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,36.1699412,-115.1398296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
closed,2008,1.0,15821666.948402228,1.4158958061404006,1.0,40.7127753,-74.0059728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
acquired,2011,1.8055749737853897,15821666.948402228,2.0,4.0,39.0997265,-94.5785667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5840.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,3.0,39.576406,-106.7234639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,1991,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,32.7766642,-96.7969879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,40.8712101,-74.7340523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
acquired,2003,2.0,24300000.0,3.0,2.0,37.3860517,-122.0838511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4745.0
acquired,2007,2.0,1750000.0,2.0,3.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8395.0
operating,1999,3.0,17900000.0,4.0,6.0,45.4408474,12.3155151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
acquired,2002,5.0,13900000.0,3.0,5.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,43.1189978,-124.408448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6570.0
acquired,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,31.762653,34.966931,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6570.0
operating,2002,1.8055749737853897,15821666.948402228,1.4158958061404006,12.0,27.3364347,-82.5306527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,3.0,46.8138783,-71.2079809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
operating,2008,1.8055749737853897,15821666.948402228,1.0,2.0,33.7489954,-84.3879824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,5.0,39.768403,-86.158068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9125.0
operating,2002,1.8055749737853897,15821666.948402228,1.4158958061404006,4.0,51.0486151,-114.0708459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5110.0
operating,2000,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,37.6780742,-97.2392359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
closed,2007,1.0,15821666.948402228,2.0,2.0,41.7003713,-73.9209701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6570.0
operating,2010,1.8055749737853897,15821666.948402228,1.0,4.0,-15.7942287,-47.8821658,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9125.0
operating,2002,1.8055749737853897,15821666.948402228,1.0,3.0,42.9633599,-85.6680863,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,3.0,39.8868485,-105.762548,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2008,1.8055749737853897,15821666.948402228,3.0,1.0,41.6005448,-93.6091064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2009,1.8055749737853897,15821666.948402228,1.0,1.0,41.408969,-75.6624122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2005,1.8055749737853897,15821666.948402228,1.0,1.0,54.3520252,18.6466384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26645.0
operating,2011,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2004,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,49.4809302,8.4863599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4380.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,37.6304904,-122.4110835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2002,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2007,1.0,150000.0,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,2.0,35.6894875,139.6917064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9125.0
operating,1999,1.8055749737853897,15821666.948402228,1.0,1.0,32.715738,-117.1610838,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2010,1.8055749737853897,15821666.948402228,2.0,11.0,32.7766642,-96.7969879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
acquired,1930,1.8055749737853897,15821666.948402228,2.0,59.0,24.8614622,67.0099388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5475.0
operating,2011,1.0,75000.0,1.4158958061404006,2.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
operating,2000,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,48.863812,2.448451,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5110.0
acquired,1997,1.0,41000000.0,2.0,16.0,40.787878,-74.3882072,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5475.0
closed,2009,1.0,3000000.0,1.4158958061404006,2.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
operating,2007,3.0,8829914.0,1.4158958061404006,13.0,42.7653662,-71.467566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2011,2.0,27200000.0,1.4158958061404006,11.0,37.5629917,-122.3255254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,31.2303904,121.4737021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5840.0
operating,2000,1.0,16000000.0,1.0,2.0,37.6624312,-121.8746789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,35.164633,33.38315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4380.0
operating,2002,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,12.9715987,77.5945627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5110.0
operating,2000,2.0,60000000.0,1.0,12.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2002,1.8055749737853897,15821666.948402228,3.0,3.0,51.1078852,17.0385376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7300.0
operating,1999,1.8055749737853897,15821666.948402228,1.0,4.0,33.1580933,-117.3505939,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
acquired,2007,1.0,1100000.0,2.0,3.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4015.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,1.352083,103.819836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5840.0
acquired,1996,6.0,33521974.0,1.4158958061404006,4.0,45.5016889,-73.567256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6570.0
operating,2000,3.0,12322500.0,3.0,16.0,42.6106478,-71.2342248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,1984,1.8055749737853897,15821666.948402228,1.0,7.0,51.7520209,-1.2577263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
operating,2010,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,44.7443293,-92.8513706,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
operating,2004,1.8055749737853897,15821666.948402228,1.0,9.0,28.5383355,-81.3792365,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2001,1.8055749737853897,15821666.948402228,1.0,1.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6935.0
operating,2001,1.8055749737853897,15821666.948402228,2.0,3.0,36.0458512,-95.8522669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6205.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,12.9141417,74.8559568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4380.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,2.0,34.0522342,-118.2436849,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2005,1.8055749737853897,15821666.948402228,1.0,1.0,51.280284,7.0349609,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4380.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,6.0,38.8816208,-77.0909809,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,48.856614,2.3522219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3650.0
operating,2005,7.0,351600000.0,3.0,29.0,34.0194543,-118.4911912,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
acquired,2007,1.0,225000.0,1.4158958061404006,4.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3650.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,29.4241219,-98.4936282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,37.7749295,-122.4194155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,1999,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,37.4377489,-100.9877657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2002,1.8055749737853897,15821666.948402228,1.0,1.0,38.2526647,-85.7584557,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2011,2.0,26752221.0,1.0,8.0,43.653226,-79.3831843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3650.0
operating,2008,1.0,50000.0,1.0,1.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6205.0
operating,2007,1.0,15821666.948402228,3.0,1.0,39.7392358,-104.990251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,6.0,44.786568,20.4489216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
operating,2002,4.0,14734000.0,1.0,8.0,32.8140177,-96.9488945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,7.0,41.9973462,21.4279956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
acquired,2011,1.0,1200000.0,3.0,9.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4015.0
operating,2000,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,41.5454486,-8.426507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4015.0
operating,2004,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,41.5454486,-8.426507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
closed,2009,1.0,15821666.948402228,1.0,3.0,42.3600825,-71.0588801,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5840.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,38.7222524,-9.1393366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8030.0
operating,2008,1.8055749737853897,15821666.948402228,1.0,1.0,39.7392358,-104.990251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,1.0,39.7392358,-104.990251,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5110.0
operating,2000,1.8055749737853897,15821666.948402228,1.0,12.0,37.680651,-97.390305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3650.0
closed,2011,1.0,138000.0,2.0,7.0,47.1,8.81667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4745.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,3.0,43.653226,-79.3831843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4745.0
operating,2008,2.0,1300000.0,1.0,3.0,47.6062095,-122.3320708,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,3.0,-19.9245018,-43.9352376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5475.0
operating,1995,1.8055749737853897,15821666.948402228,2.0,6.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2007,4.0,18000000.0,2.0,16.0,37.5629917,-122.3255254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
acquired,2005,1.0,15821666.948402228,1.4158958061404006,2.0,51.5073509,-0.1277583,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,20.8569444,-156.3130556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2008,1.8055749737853897,15821666.948402228,1.0,2.0,38.8367674,-80.3425838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,1967,1.8055749737853897,15821666.948402228,3.0,21.0,53.3498053,-6.2603097,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2008,1.0,3000000.0,3.0,4.0,32.068424,34.824785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4015.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,33.6412156,-117.9188221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,37.9479786,-122.0607963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2011,5.0,5395000.0,1.0,4.0,39.1031182,-84.5120196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,38.3929675,-120.8024357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,3.0,50.0755381,14.4378005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4745.0
operating,2011,1.8055749737853897,15821666.948402228,2.0,4.0,39.2903848,-76.6121893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
closed,2011,2.0,21189.0,1.0,2.0,37.4418834,-122.1430195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,55.755826,37.6172999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4745.0
operating,2005,1.8055749737853897,15821666.948402228,1.4158958061404006,8.0,53.8007554,-1.5490774,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5840.0
operating,2006,5.0,80512816.0,2.0,4.0,37.5629917,-122.3255254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,4.0,21.3069444,-157.8583333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4745.0
operating,2004,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,44.9597376,-93.3702186,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7665.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,28.6139391,77.2090212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6570.0
operating,2011,2.0,1835000.0,1.4158958061404006,8.0,40.7127753,-74.0059728,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11680.0
operating,1998,1.0,1000000.0,1.0,1.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10220.0
operating,2011,1.0,895000.0,1.0,3.0,37.7749295,-122.4194155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
operating,2011,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,42.1969689,-88.0934108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4380.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,-34.9284989,138.6007456,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5110.0
operating,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,42.4663727,-72.5795115,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7665.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,54.597285,-5.93012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
operating,2007,1.8055749737853897,15821666.948402228,1.0,5.0,35.9606384,-83.9207392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7300.0
acquired,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,9.0,54.597285,-5.93012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5110.0
operating,2005,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,41.8781136,-87.6297982,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9125.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,44.8923859,-123.0363585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6570.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,2.0,51.7520209,-1.2577263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,2.0,32.162413,34.844675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4745.0
operating,2011,1.8055749737853897,15821666.948402228,2.0,3.0,30.267153,-97.7430608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5840.0
operating,1996,1.8055749737853897,15821666.948402228,4.0,16.0,40.7895453,-74.0565298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3650.0
operating,2007,4.0,1682618.0,1.0,7.0,38.4021359,-122.8238806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5475.0
operating,2007,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,49.839683,24.029717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14965.0
operating,2003,1.8055749737853897,15821666.948402228,1.4158958061404006,5.0,54.597285,-5.93012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3650.0
acquired,1999,1.8055749737853897,15821666.948402228,2.0,2.0,48.1351253,11.5819805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3650.0
operating,2007,3.0,3242399.0,1.0,2.0,52.205337,0.121817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6570.0
operating,2008,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,35.2270869,-80.8431267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4015.0
operating,2005,1.8055749737853897,15821666.948402228,1.4158958061404006,1.0,32.0852999,34.7817676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5110.0
operating,2011,1.8055749737853897,15821666.948402228,1.0,1.0,34.187044,-118.3812562,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8395.0
